Year,Elite,Comments
01/01/2013,1,8
01/01/2013,1,5
01/01/2013,1,1
01/01/2013,1,4
01/01/2013,1,9
01/01/2013,1,1
01/01/2013,1,8
01/01/2013,1,13
01/01/2013,1,1
01/01/2013,1,4
01/01/2013,1,7
01/01/2013,1,4
01/01/2013,1,1
01/01/2013,1,3
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,11
01/01/2013,1,5
01/01/2013,1,2
01/01/2013,1,12
01/01/2013,1,2
01/01/2013,1,63
01/01/2013,1,19
01/01/2013,1,34
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,3
01/01/2013,1,1
01/01/2013,1,5
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,121
01/01/2013,1,3
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,14
01/01/2013,1,1
01/01/2013,1,3
01/01/2013,1,1
01/01/2013,1,22
01/01/2013,1,1
01/01/2013,1,4
01/01/2013,1,4
01/01/2013,1,3
01/01/2013,1,7
01/01/2013,1,4
01/01/2013,1,51
01/01/2013,1,10
01/01/2013,1,2
01/01/2013,1,12
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,19
01/01/2013,1,3
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,17
01/01/2013,1,1
01/01/2013,1,12
01/01/2013,1,1
01/01/2013,1,5
01/01/2013,1,2
01/01/2013,1,2
01/01/2013,1,5
01/01/2013,1,8
01/01/2013,1,8
01/01/2013,1,2
01/01/2013,1,1
01/01/2013,1,3
01/01/2013,1,5
01/01/2013,1,5
01/01/2013,1,1
01/01/2013,1,45
01/01/2013,1,4
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,3
01/01/2013,1,1
01/01/2013,1,6
01/01/2013,1,178
01/01/2013,1,5
01/01/2013,1,4
01/01/2013,1,2
01/01/2013,1,95
01/01/2013,1,28
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,30
01/01/2013,1,62
01/01/2013,1,1
01/01/2013,1,5
01/01/2013,1,10
01/01/2013,1,4
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,3
01/01/2013,1,12
01/01/2013,1,3
01/01/2013,1,5
01/01/2013,1,11
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,1
01/01/2013,1,7
01/01/2013,1,5
01/01/2013,1,8
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,3
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,12
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,3
01/01/2013,1,3
01/01/2013,1,7
01/01/2013,1,1
01/01/2013,1,36
01/01/2013,1,27
01/01/2013,1,64
01/01/2013,1,125
01/01/2013,1,1
01/01/2013,1,5
01/01/2013,1,23
01/01/2013,1,2
01/01/2013,1,3
01/01/2013,1,61
01/01/2013,1,1
01/01/2013,1,114
01/01/2013,1,12
01/01/2013,1,11
01/01/2013,1,5
01/01/2013,1,4
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,129
01/01/2013,1,3
01/01/2013,1,4
01/01/2013,1,1
01/01/2013,1,5
01/01/2013,1,13
01/01/2013,1,4
01/01/2013,1,1
01/01/2013,1,87
01/01/2013,1,9
01/01/2013,1,1
01/01/2013,1,4
01/01/2013,1,16
01/01/2013,1,61
01/01/2013,1,17
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,3
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,10
01/01/2013,1,29
01/01/2013,1,3
01/01/2013,1,20
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,24
01/01/2013,1,5
01/01/2013,1,6
01/01/2013,1,4
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,26
01/01/2013,1,10
01/01/2013,1,3
01/01/2013,1,7
01/01/2013,1,4
01/01/2013,1,102
01/01/2013,1,2
01/01/2013,1,3
01/01/2013,1,14
01/01/2013,1,2
01/01/2013,1,41
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,13
01/01/2013,1,3
01/01/2013,1,3
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,6
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,9
01/01/2013,1,1
01/01/2013,1,3
01/01/2013,1,2
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,25
01/01/2013,1,14
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,21
01/01/2013,1,3
01/01/2013,1,19
01/01/2013,1,6
01/01/2013,1,1
01/01/2013,1,5
01/01/2013,1,4
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,28
01/01/2013,1,1
01/01/2013,1,48
01/01/2013,1,2
01/01/2013,1,11
01/01/2013,1,4
01/01/2013,1,5
01/01/2013,1,1
01/01/2013,1,39
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,6
01/01/2013,1,1
01/01/2013,1,4
01/01/2013,1,2
01/01/2013,1,4
01/01/2013,1,91
01/01/2013,1,3
01/01/2013,1,1
01/01/2013,1,8
01/01/2013,1,1
01/01/2013,1,14
01/01/2013,1,17
01/01/2013,1,3
01/01/2013,1,9
01/01/2013,1,50
01/01/2013,1,1
01/01/2013,1,11
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,4
01/01/2013,1,2
01/01/2013,1,23
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,102
01/01/2013,1,2
01/01/2013,1,11
01/01/2013,1,3
01/01/2013,1,4
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,4
01/01/2013,1,1
01/01/2013,1,57
01/01/2013,1,5
01/01/2013,1,12
01/01/2013,1,11
01/01/2013,1,2
01/01/2013,1,2
01/01/2013,1,1
01/01/2013,1,6
01/01/2013,1,3
01/01/2013,1,8
01/01/2013,1,2
01/01/2013,1,1
01/01/2013,1,46
01/01/2013,1,1
01/01/2013,1,3
01/01/2013,1,14
01/01/2013,1,1
01/01/2013,1,5
01/01/2013,1,5
01/01/2013,1,9
01/01/2013,1,2
01/01/2013,1,6
01/01/2013,1,19
01/01/2013,1,4
01/01/2013,1,17
01/01/2013,1,27
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,35
01/01/2013,1,12
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,70
01/01/2013,1,4
01/01/2013,1,1
01/01/2013,1,6
01/01/2013,1,3
01/01/2013,1,7
01/01/2013,1,87
01/01/2013,1,24
01/01/2013,1,7
01/01/2013,1,114
01/01/2013,1,3
01/01/2013,1,1
01/01/2013,1,9
01/01/2013,1,2
01/01/2013,1,10
01/01/2013,1,7
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,12
01/01/2013,1,5
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,1
01/01/2013,1,5
01/01/2013,1,3
01/01/2013,1,2
01/01/2013,1,1
01/01/2013,1,23
01/01/2013,1,1
01/01/2013,1,6
01/01/2013,1,1
01/01/2013,1,8
01/01/2013,1,14
01/01/2013,1,2
01/01/2013,1,4
01/01/2013,1,4
01/01/2013,1,129
01/01/2013,1,12
01/01/2013,1,12
01/01/2013,1,5
01/01/2013,1,2
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,21
01/01/2013,1,2
01/01/2013,1,52
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,8
01/01/2013,1,61
01/01/2013,1,53
01/01/2013,1,4
01/01/2013,1,28
01/01/2013,1,22
01/01/2013,1,30
01/01/2013,1,24
01/01/2013,1,6
01/01/2013,1,27
01/01/2013,1,1
01/01/2013,1,8
01/01/2013,1,4
01/01/2013,1,86
01/01/2013,1,4
01/01/2013,1,3
01/01/2013,1,12
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,28
01/01/2013,1,8
01/01/2013,1,61
01/01/2013,1,6
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,3
01/01/2013,1,2
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,36
01/01/2013,1,20
01/01/2013,1,5
01/01/2013,1,3
01/01/2013,1,1
01/01/2013,1,7
01/01/2013,1,51
01/01/2013,1,21
01/01/2013,1,4
01/01/2013,1,11
01/01/2013,1,2
01/01/2013,1,3
01/01/2013,1,1
01/01/2013,1,6
01/01/2013,1,27
01/01/2013,1,2
01/01/2013,1,8
01/01/2013,1,5
01/01/2013,1,2
01/01/2013,1,28
01/01/2013,1,25
01/01/2013,1,3
01/01/2013,1,8
01/01/2013,1,5
01/01/2013,1,2
01/01/2013,1,4
01/01/2013,1,7
01/01/2013,1,5
01/01/2013,1,1
01/01/2013,1,56
01/01/2013,1,3
01/01/2013,1,6
01/01/2013,1,2
01/01/2013,1,2
01/01/2013,1,18
01/01/2013,1,4
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,33
01/01/2013,1,3
01/01/2013,1,6
01/01/2013,1,1
01/01/2013,1,22
01/01/2013,1,2
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,2
01/01/2013,1,5
01/01/2013,1,2
01/01/2013,1,5
01/01/2013,1,10
01/01/2013,1,1
01/01/2013,1,3
01/01/2013,1,3
01/01/2013,1,2
01/01/2013,1,17
01/01/2013,1,3
01/01/2013,1,5
01/01/2013,1,8
01/01/2013,1,8
01/01/2013,1,42
01/01/2013,1,13
01/01/2013,1,18
01/01/2013,1,24
01/01/2013,1,6
01/01/2013,1,17
01/01/2013,1,13
01/01/2013,1,1
01/01/2013,1,4
01/01/2013,1,99
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,6
01/01/2013,1,4
01/01/2013,1,3
01/01/2013,1,20
01/01/2013,1,4
01/01/2013,1,5
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,6
01/01/2013,1,3
01/01/2013,1,22
01/01/2013,1,3
01/01/2013,1,2
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,2
01/01/2013,1,1
01/01/2013,1,134
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,21
01/01/2013,1,2
01/01/2013,1,3
01/01/2013,1,2
01/01/2013,1,5
01/01/2013,1,2
01/01/2013,1,8
01/01/2013,1,3
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,2
01/01/2013,1,1
01/01/2013,1,97
01/01/2013,1,6
01/01/2013,1,3
01/01/2013,1,3
01/01/2013,1,12
01/01/2013,1,1
01/01/2013,1,11
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,1
01/01/2013,1,202
01/01/2013,1,2
01/01/2013,1,2
01/01/2013,1,2
01/01/2013,1,4
01/01/2013,1,3
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,6
01/01/2013,1,3
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,9
01/01/2013,1,3
01/01/2013,1,61
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,7
01/01/2013,1,1
01/01/2013,1,9
01/01/2013,1,5
01/01/2013,1,3
01/01/2013,1,21
01/01/2013,1,1
01/01/2013,1,52
01/01/2013,1,4
01/01/2013,1,1
01/01/2013,1,6
01/01/2013,1,3
01/01/2013,1,1
01/01/2013,1,5
01/01/2013,1,2
01/01/2013,1,20
01/01/2013,1,3
01/01/2013,1,34
01/01/2013,1,2
01/01/2013,1,4
01/01/2013,1,71
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,101
01/01/2013,1,5
01/01/2013,1,1
01/01/2013,1,27
01/01/2013,1,7
01/01/2013,1,1
01/01/2013,1,5
01/01/2013,1,11
01/01/2013,1,1
01/01/2013,1,15
01/01/2013,1,9
01/01/2013,1,4
01/01/2013,1,2
01/01/2013,1,5
01/01/2013,1,5
01/01/2013,1,3
01/01/2013,1,2
01/01/2013,1,3
01/01/2013,1,17
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,6
01/01/2013,1,6
01/01/2013,1,10
01/01/2013,1,5
01/01/2013,1,2
01/01/2013,1,61
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,6
01/01/2013,1,43
01/01/2013,1,2
01/01/2013,1,13
01/01/2013,1,2
01/01/2013,1,2
01/01/2013,1,7
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,60
01/01/2013,1,2
01/01/2013,1,104
01/01/2013,1,16
01/01/2013,1,40
01/01/2013,1,2
01/01/2013,1,97
01/01/2013,1,4
01/01/2013,1,37
01/01/2013,1,8
01/01/2013,1,1
01/01/2013,1,7
01/01/2013,1,6
01/01/2013,1,3
01/01/2013,1,3
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,11
01/01/2013,1,1
01/01/2013,1,3
01/01/2013,1,3
01/01/2013,1,4
01/01/2013,1,3
01/01/2013,1,2
01/01/2013,1,5
01/01/2013,1,2
01/01/2013,1,7
01/01/2013,1,3
01/01/2013,1,1
01/01/2013,1,3
01/01/2013,1,3
01/01/2013,1,5
01/01/2013,1,10
01/01/2013,1,1
01/01/2013,1,7
01/01/2013,1,11
01/01/2013,1,7
01/01/2013,1,10
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,3
01/01/2013,1,7
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,73
01/01/2013,1,2
01/01/2013,1,47
01/01/2013,1,2
01/01/2013,1,3
01/01/2013,1,39
01/01/2013,1,3
01/01/2013,1,2
01/01/2013,1,1
01/01/2013,1,25
01/01/2013,1,27
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,3
01/01/2013,1,3
01/01/2013,1,51
01/01/2013,1,5
01/01/2013,1,14
01/01/2013,1,4
01/01/2013,1,3
01/01/2013,1,7
01/01/2013,1,18
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,3
01/01/2013,1,7
01/01/2013,1,33
01/01/2013,1,14
01/01/2013,1,38
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,1
01/01/2013,1,93
01/01/2013,1,1
01/01/2013,1,3
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,11
01/01/2013,1,6
01/01/2013,1,8
01/01/2013,1,31
01/01/2013,1,50
01/01/2013,1,2
01/01/2013,1,13
01/01/2013,1,6
01/01/2013,1,3
01/01/2013,1,3
01/01/2013,1,3
01/01/2013,1,3
01/01/2013,1,1
01/01/2013,1,11
01/01/2013,1,2
01/01/2013,1,1
01/01/2013,1,10
01/01/2013,1,5
01/01/2013,1,65
01/01/2013,1,1
01/01/2013,1,12
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,8
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,1
01/01/2013,1,3
01/01/2013,1,4
01/01/2013,1,1
01/01/2013,1,13
01/01/2013,1,43
01/01/2013,1,1
01/01/2013,1,13
01/01/2013,1,1
01/01/2013,1,6
01/01/2013,1,1
01/01/2013,1,10
01/01/2013,1,3
01/01/2013,1,2
01/01/2013,1,2
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,9
01/01/2013,1,5
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,34
01/01/2013,1,2
01/01/2013,1,1
01/01/2013,1,6
01/01/2013,1,2
01/01/2013,1,3
01/01/2013,1,3
01/01/2013,1,8
01/01/2013,1,2
01/01/2013,1,3
01/01/2013,1,2
01/01/2013,1,32
01/01/2013,1,3
01/01/2013,1,45
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,14
01/01/2013,1,2
01/01/2013,1,1
01/01/2013,1,12
01/01/2013,1,1
01/01/2013,1,18
01/01/2013,1,1
01/01/2013,1,6
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,19
01/01/2013,1,3
01/01/2013,1,73
01/01/2013,1,1
01/01/2013,1,7
01/01/2013,1,1
01/01/2013,1,62
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,14
01/01/2013,1,5
01/01/2013,1,1
01/01/2013,1,22
01/01/2013,1,8
01/01/2013,1,75
01/01/2013,1,9
01/01/2013,1,2
01/01/2013,1,21
01/01/2013,1,1
01/01/2013,1,7
01/01/2013,1,17
01/01/2013,1,11
01/01/2013,1,2
01/01/2013,1,35
01/01/2013,1,6
01/01/2013,1,9
01/01/2013,1,2
01/01/2013,1,5
01/01/2013,1,10
01/01/2013,1,4
01/01/2013,1,1
01/01/2013,1,12
01/01/2013,1,2
01/01/2013,1,8
01/01/2013,1,13
01/01/2013,1,4
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,1
01/01/2013,1,4
01/01/2013,1,34
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,25
01/01/2013,1,1
01/01/2013,1,6
01/01/2013,1,1
01/01/2013,1,40
01/01/2013,1,4
01/01/2013,1,4
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,13
01/01/2013,1,7
01/01/2013,1,24
01/01/2013,1,1
01/01/2013,1,6
01/01/2013,1,1
01/01/2013,1,7
01/01/2013,1,5
01/01/2013,1,3
01/01/2013,1,4
01/01/2013,1,5
01/01/2013,1,40
01/01/2013,1,70
01/01/2013,1,45
01/01/2013,1,3
01/01/2013,1,1
01/01/2013,1,5
01/01/2013,1,1
01/01/2013,1,10
01/01/2013,1,3
01/01/2013,1,3
01/01/2013,1,14
01/01/2013,1,4
01/01/2013,1,9
01/01/2013,1,20
01/01/2013,1,14
01/01/2013,1,7
01/01/2013,1,43
01/01/2013,1,6
01/01/2013,1,4
01/01/2013,1,3
01/01/2013,1,2
01/01/2013,1,6
01/01/2013,1,7
01/01/2013,1,18
01/01/2013,1,1
01/01/2013,1,3
01/01/2013,1,3
01/01/2013,1,5
01/01/2013,1,176
01/01/2013,1,1
01/01/2013,1,30
01/01/2013,1,2
01/01/2013,1,3
01/01/2013,1,19
01/01/2013,1,81
01/01/2013,1,1
01/01/2013,1,4
01/01/2013,1,5
01/01/2013,1,6
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,72
01/01/2013,1,22
01/01/2013,1,7
01/01/2013,1,2
01/01/2013,1,8
01/01/2013,1,3
01/01/2013,1,4
01/01/2013,1,5
01/01/2013,1,1
01/01/2013,1,78
01/01/2013,1,1
01/01/2013,1,9
01/01/2013,1,1
01/01/2013,1,8
01/01/2013,1,3
01/01/2013,1,4
01/01/2013,1,2
01/01/2013,1,50
01/01/2013,1,1
01/01/2013,1,6
01/01/2013,1,3
01/01/2013,1,1
01/01/2013,1,3
01/01/2013,1,7
01/01/2013,1,2
01/01/2013,1,4
01/01/2013,1,9
01/01/2013,1,17
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,21
01/01/2013,1,29
01/01/2013,1,2
01/01/2013,1,4
01/01/2013,1,2
01/01/2013,1,2
01/01/2013,1,2
01/01/2013,1,5
01/01/2013,1,5
01/01/2013,1,1
01/01/2013,1,9
01/01/2013,1,2
01/01/2013,1,3
01/01/2013,1,1
01/01/2013,1,3
01/01/2013,1,2
01/01/2013,1,1
01/01/2013,1,6
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,5
01/01/2013,1,3
01/01/2013,1,14
01/01/2013,1,1
01/01/2013,1,18
01/01/2013,1,1
01/01/2013,1,3
01/01/2013,1,1
01/01/2013,1,48
01/01/2013,1,4
01/01/2013,1,4
01/01/2013,1,1
01/01/2013,1,3
01/01/2013,1,8
01/01/2013,1,2
01/01/2013,1,14
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,1
01/01/2013,1,5
01/01/2013,1,5
01/01/2013,1,18
01/01/2013,1,30
01/01/2013,1,16
01/01/2013,1,7
01/01/2013,1,2
01/01/2013,1,13
01/01/2013,1,4
01/01/2013,1,3
01/01/2013,1,1
01/01/2013,1,14
01/01/2013,1,1
01/01/2013,1,10
01/01/2013,1,16
01/01/2013,1,30
01/01/2013,1,3
01/01/2013,1,2
01/01/2013,1,5
01/01/2013,1,7
01/01/2013,1,6
01/01/2013,1,4
01/01/2013,1,1
01/01/2013,1,6
01/01/2013,1,68
01/01/2013,1,3
01/01/2013,1,13
01/01/2013,1,2
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,1
01/01/2013,1,18
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,1
01/01/2013,1,12
01/01/2013,1,3
01/01/2013,1,7
01/01/2013,1,4
01/01/2013,1,7
01/01/2013,1,8
01/01/2013,1,10
01/01/2013,1,2
01/01/2013,1,7
01/01/2013,1,3
01/01/2013,1,17
01/01/2013,1,1
01/01/2013,1,18
01/01/2013,1,1
01/01/2013,1,3
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,3
01/01/2013,1,8
01/01/2013,1,2
01/01/2013,1,2
01/01/2013,1,2
01/01/2013,1,8
01/01/2013,1,1
01/01/2013,1,31
01/01/2013,1,1
01/01/2013,1,8
01/01/2013,1,11
01/01/2013,1,12
01/01/2013,1,4
01/01/2013,1,1
01/01/2013,1,3
01/01/2013,1,12
01/01/2013,1,3
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,2
01/01/2013,1,39
01/01/2013,1,2
01/01/2013,1,255
01/01/2013,1,8
01/01/2013,1,6
01/01/2013,1,5
01/01/2013,1,3
01/01/2013,1,13
01/01/2013,1,5
01/01/2013,1,10
01/01/2013,1,3
01/01/2013,1,2
01/01/2013,1,1
01/01/2013,1,9
01/01/2013,1,8
01/01/2013,1,5
01/01/2013,1,20
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,2
01/01/2013,1,53
01/01/2013,1,6
01/01/2013,1,2
01/01/2013,1,2
01/01/2013,1,10
01/01/2013,1,6
01/01/2013,1,2
01/01/2013,1,1
01/01/2013,1,28
01/01/2013,1,5
01/01/2013,1,2
01/01/2013,1,1
01/01/2013,1,18
01/01/2013,1,2
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,1
01/01/2013,1,3
01/01/2013,1,1
01/01/2013,1,7
01/01/2013,1,3
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,6
01/01/2013,1,2
01/01/2013,1,1
01/01/2013,1,13
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,3
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,1
01/01/2013,1,8
01/01/2013,1,80
01/01/2013,1,4
01/01/2013,1,2
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,10
01/01/2013,1,2
01/01/2013,1,7
01/01/2013,1,1
01/01/2013,1,8
01/01/2013,1,3
01/01/2013,1,1
01/01/2013,1,9
01/01/2013,1,23
01/01/2013,1,21
01/01/2013,1,53
01/01/2013,1,2
01/01/2013,1,1
01/01/2013,1,61
01/01/2013,1,13
01/01/2013,1,2
01/01/2013,1,8
01/01/2013,1,8
01/01/2013,1,2
01/01/2013,1,1
01/01/2013,1,9
01/01/2013,1,4
01/01/2013,1,3
01/01/2013,1,80
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,4
01/01/2013,1,54
01/01/2013,1,2
01/01/2013,1,2
01/01/2013,1,7
01/01/2013,1,2
01/01/2013,1,2
01/01/2013,1,4
01/01/2013,1,2
01/01/2013,1,32
01/01/2013,1,4
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,3
01/01/2013,1,6
01/01/2013,1,62
01/01/2013,1,16
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,1
01/01/2013,1,7
01/01/2013,1,11
01/01/2013,1,2
01/01/2013,1,8
01/01/2013,1,6
01/01/2013,1,6
01/01/2013,1,75
01/01/2013,1,2
01/01/2013,1,13
01/01/2013,1,1
01/01/2013,1,3
01/01/2013,1,13
01/01/2013,1,2
01/01/2013,1,4
01/01/2013,1,2
01/01/2013,1,13
01/01/2013,1,17
01/01/2013,1,11
01/01/2013,1,23
01/01/2013,1,8
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,7
01/01/2013,1,3
01/01/2013,1,4
01/01/2013,1,2
01/01/2013,1,3
01/01/2013,1,5
01/01/2013,1,4
01/01/2013,1,21
01/01/2013,1,36
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,5
01/01/2013,1,8
01/01/2013,1,2
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,16
01/01/2013,1,23
01/01/2013,1,3
01/01/2013,1,1
01/01/2013,1,24
01/01/2013,1,25
01/01/2013,1,2
01/01/2013,1,17
01/01/2013,1,1
01/01/2013,1,3
01/01/2013,1,5
01/01/2013,1,37
01/01/2013,1,7
01/01/2013,1,18
01/01/2013,1,2
01/01/2013,1,10
01/01/2013,1,7
01/01/2013,1,5
01/01/2013,1,2
01/01/2013,1,4
01/01/2013,1,2
01/01/2013,1,34
01/01/2013,1,3
01/01/2013,1,1
01/01/2013,1,4
01/01/2013,1,5
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,4
01/01/2013,1,11
01/01/2013,1,1
01/01/2013,1,49
01/01/2013,1,1
01/01/2013,1,8
01/01/2013,1,1
01/01/2013,1,4
01/01/2013,1,6
01/01/2013,1,2
01/01/2013,1,63
01/01/2013,1,6
01/01/2013,1,2
01/01/2013,1,55
01/01/2013,1,14
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,2
01/01/2013,1,8
01/01/2013,1,4
01/01/2013,1,22
01/01/2013,1,26
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,4
01/01/2013,1,11
01/01/2013,1,5
01/01/2013,1,3
01/01/2013,1,19
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,40
01/01/2013,1,17
01/01/2013,1,4
01/01/2013,1,19
01/01/2013,1,5
01/01/2013,1,8
01/01/2013,1,1
01/01/2013,1,9
01/01/2013,1,6
01/01/2013,1,5
01/01/2013,1,77
01/01/2013,1,5
01/01/2013,1,4
01/01/2013,1,58
01/01/2013,1,1
01/01/2013,1,14
01/01/2013,1,4
01/01/2013,1,2
01/01/2013,1,103
01/01/2013,1,18
01/01/2013,1,2
01/01/2013,1,2
01/01/2013,1,5
01/01/2013,1,111
01/01/2013,1,2
01/01/2013,1,1
01/01/2013,1,6
01/01/2013,1,45
01/01/2013,1,6
01/01/2013,1,3
01/01/2013,1,50
01/01/2013,1,3
01/01/2013,1,9
01/01/2013,1,8
01/01/2013,1,4
01/01/2013,1,1
01/01/2013,1,19
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,2
01/01/2013,1,1
01/01/2013,1,9
01/01/2013,1,34
01/01/2013,1,3
01/01/2013,1,11
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,4
01/01/2013,1,3
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,9
01/01/2013,1,1
01/01/2013,1,4
01/01/2013,1,23
01/01/2013,1,17
01/01/2013,1,1
01/01/2013,1,26
01/01/2013,1,50
01/01/2013,1,4
01/01/2013,1,1
01/01/2013,1,20
01/01/2013,1,7
01/01/2013,1,1
01/01/2013,1,27
01/01/2013,1,2
01/01/2013,1,6
01/01/2013,1,6
01/01/2013,1,1
01/01/2013,1,1
01/01/2013,1,3
01/01/2013,1,16
01/01/2013,1,124
01/01/2013,1,71
01/01/2013,1,2
01/01/2013,1,2
01/01/2013,1,65
01/01/2013,1,34
01/01/2013,1,2
01/01/2013,1,3
