Year,Elite,Comments
2015,0,8
2015,0,4
2015,0,3
2015,0,14
2015,0,7
2015,0,6
2015,0,2
2015,0,1
2015,0,5
2015,0,3
2015,0,1
2015,0,1
2015,0,1
2015,0,3
2015,0,7
2015,0,2
2015,0,19
2015,0,7
2015,0,1
2015,0,1
2015,0,4
2015,0,48
2015,0,15
2015,0,1
2015,0,20
2015,0,2
2015,0,1
2015,0,1
2015,0,36
2015,0,9
2015,0,2
2015,0,2
2015,0,4
2015,0,12
2015,0,6
2015,0,40
2015,0,10
2015,0,2
2015,0,11
2015,0,2
2015,0,1
2015,0,10
2015,0,1
2015,0,5
2015,0,1
2015,0,9
2015,0,1
2015,0,2
2015,0,1
2015,0,57
2015,0,1
2015,0,6
2015,0,11
2015,0,1
2015,0,5
2015,0,1
2015,0,1
2015,0,1
2015,0,13
2015,0,1
2015,0,63
2015,0,3
2015,0,17
2015,0,4
2015,0,2
2015,0,2
2015,0,5
2015,0,13
2015,0,1
2015,0,8
2015,0,19
2015,0,7
2015,0,2
2015,0,1
2015,0,1
2015,0,1
2015,0,2
2015,0,1
2015,0,1
2015,0,5
2015,0,1
2015,0,2
2015,0,1
2015,0,2
2015,0,3
2015,0,4
2015,0,8
2015,0,3
2015,0,9
2015,0,4
2015,0,2
2015,0,6
2015,0,9
2015,0,1
2015,0,23
2015,0,9
2015,0,1
2015,0,1
2015,0,13
2015,0,2
2015,0,22
2015,0,6
2015,0,3
2015,0,1
2015,0,2
2015,0,1
2015,0,1
2015,0,1
2015,0,3
2015,0,3
2015,0,1
2015,0,9
2015,0,2
2015,0,2
2015,0,5
2015,0,10
2015,0,13
2015,0,6
2015,0,1
2015,0,1
2015,0,1
2015,0,1
2015,0,1
2015,0,2
2015,0,11
2015,0,2
2015,0,3
2015,0,1
2015,0,1
2015,0,2
2015,0,1
2015,0,37
2015,0,28
2015,0,5
2015,0,4
2015,0,1
2015,0,2
2015,0,1
2015,0,3
2015,0,1
2015,0,3
2015,0,7
2015,0,1
2015,0,1
2015,0,2
2015,0,22
2015,0,1
2015,0,5
2015,0,9
2015,0,2
2015,0,14
2015,0,3
2015,0,1
2015,0,1
2015,0,1
2015,0,1
2015,0,1
2015,0,9
2015,0,5
2015,0,1
2015,0,2
2015,0,8
2015,0,1
2015,0,9
2015,0,51
2015,0,2
2015,0,4
2015,0,12
2015,0,4
2015,0,22
2015,0,1
2015,0,1
2015,0,6
2015,0,33
2015,0,1
2015,0,1
2015,0,2
2015,0,1
2015,0,3
2015,0,9
2015,0,3
2015,0,2
2015,0,1
2015,0,33
2015,0,15
2015,0,1
2015,0,9
2015,0,3
2015,0,26
2015,0,18
2015,0,4
2015,0,42
2015,0,4
2015,0,79
2015,0,1
2015,0,6
2015,0,1
2015,0,26
2015,0,1
2015,0,2
2015,0,1
2015,0,16
2015,0,1
2015,0,1
2015,0,5
2015,0,1
2015,0,1
2015,0,2
2015,0,1
2015,0,10
2015,0,7
2015,0,5
2015,0,1
2015,0,7
2015,0,44
2015,0,4
2015,0,1
2015,0,1
2015,0,15
2015,0,1
2015,0,8
2015,0,1
2015,0,7
2015,0,15
2015,0,1
2015,0,4
2015,0,1
2015,0,7
2015,0,2
2015,0,1
2015,0,10
2015,0,1
2015,0,5
2015,0,12
2015,0,19
2015,0,2
2015,0,2
2015,0,3
2015,0,2
2015,0,7
2015,0,6
2015,0,7
2015,0,2
2015,0,5
2015,0,1
2015,0,1
2015,0,5
2015,0,3
2015,0,3
2015,0,1
2015,0,1
2015,0,15
2015,0,2
2015,0,10
2015,0,7
2015,0,2
2015,0,7
2015,0,1
2015,0,1
2015,0,4
2015,0,13
2015,0,13
2015,0,1
2015,0,2
2015,0,4
2015,0,1
2015,0,5
2015,0,1
2015,0,1
2015,0,1
2015,0,4
2015,0,8
2015,0,3
2015,0,3
2015,0,1
2015,0,1
2015,0,11
2015,0,29
2015,0,2
2015,0,7
2015,0,6
2015,0,2
2015,0,13
2015,0,1
2015,0,2
2015,0,2
2015,0,7
2015,0,1
2015,0,13
2015,0,1
2015,0,2
2015,0,45
2015,0,1
2015,0,1
2015,0,2
2015,0,32
2015,0,3
2015,0,16
2015,0,1
2015,0,3
2015,0,4
2015,0,4
2015,0,3
2015,0,11
2015,0,6
2015,0,1
2015,0,2
2015,0,7
2015,0,1
2015,0,10
2015,0,1
2015,0,51
2015,0,5
2015,0,2
2015,0,4
2015,0,4
2015,0,3
2015,0,13
2015,0,1
2015,0,63
2015,0,5
2015,0,1
2015,0,1
2015,0,1
2015,0,1
2015,0,3
2015,0,8
2015,0,1
2015,0,2
2015,0,1
2015,0,13
2015,0,2
2015,0,2
2015,0,18
2015,0,2
2015,0,1
2015,0,13
2015,0,1
2015,0,24
2015,0,1
2015,0,8
2015,0,25
2015,0,3
2015,0,9
2015,0,25
2015,0,4
2015,0,9
2015,0,2
2015,0,2
2015,0,1
2015,0,2
2015,0,3
2015,0,3
2015,0,5
2015,0,1
2015,0,1
2015,0,6
2015,0,1
2015,0,1
2015,0,2
2015,0,1
2015,0,13
2015,0,1
2015,0,1
2015,0,18
2015,0,3
2015,0,4
2015,0,1
2015,0,1
2015,0,1
2015,0,19
2015,0,3
2015,0,88
2015,0,1
2015,0,1
2015,0,2
2015,0,11
2015,0,1
2015,0,1
2015,0,4
2015,0,1
2015,0,1
2015,0,1
2015,0,5
2015,0,5
2015,0,11
2015,0,16
2015,0,2
2015,0,1
2015,0,8
2015,0,4
2015,0,5
2015,0,13
2015,0,1
2015,0,1
2015,0,6
2015,0,15
2015,0,4
2015,0,1
2015,0,1
2015,0,8
2015,0,2
2015,0,2
2015,0,1
2015,0,1
2015,0,7
2015,0,2
2015,0,2
2015,0,29
2015,0,8
2015,0,6
2015,0,1
2015,0,2
2015,0,4
2015,0,4
2015,0,1
2015,0,10
2015,0,6
2015,0,1
2015,0,17
2015,0,12
2015,0,2
2015,0,43
2015,0,1
2015,0,1
2015,0,1
2015,0,1
2015,0,7
2015,0,6
2015,0,1
2015,0,5
2015,0,3
2015,0,7
2015,0,4
2015,0,1
2015,0,4
2015,0,1
2015,0,2
2015,0,1
2015,0,7
2015,0,1
2015,0,2
2015,0,3
2015,0,7
2015,0,4
2015,0,14
2015,0,8
2015,0,1
2015,0,1
2015,0,15
2015,0,3
2015,0,2
2015,0,1
2015,0,2
2015,0,1
2015,0,2
2015,0,17
2015,0,1
2015,0,19
2015,0,26
2015,0,6
2015,0,13
2015,0,3
2015,0,1
2015,0,1
2015,0,3
2015,0,1
2015,0,13
2015,0,1
2015,0,5
2015,0,1
2015,0,9
2015,0,1
2015,0,4
2015,0,2
2015,0,1
2015,0,1
2015,0,2
2015,0,1
2015,0,6
2015,0,21
2015,0,7
2015,0,1
2015,0,1
2015,0,1
2015,0,2
2015,0,1
2015,0,1
2015,0,1
2015,0,1
2015,0,16
2015,0,3
2015,0,1
2015,0,1
2015,0,11
2015,0,2
2015,0,13
2015,0,5
2015,0,4
2015,0,2
2015,0,9
2015,0,3
2015,0,2
2015,0,1
2015,0,1
2015,0,3
2015,0,26
2015,0,14
2015,0,2
2015,0,1
2015,0,2
2015,0,11
2015,0,5
2015,0,2
2015,0,6
2015,0,12
2015,0,20
2015,0,18
2015,0,1
2015,0,4
2015,0,1
2015,0,16
2015,0,1
2015,0,6
2015,0,6
2015,0,5
2015,0,1
2015,0,1
2015,0,3
2015,0,6
2015,0,32
2015,0,4
2015,0,8
2015,0,1
2015,0,3
2015,0,1
2015,0,8
2015,0,4
2015,0,13
2015,0,2
2015,0,5
2015,0,7
2015,0,10
2015,0,1
2015,0,4
2015,0,1
2015,0,4
2015,0,1
2015,0,4
2015,0,6
2015,0,3
2015,0,5
2015,0,3
2015,0,14
2015,0,7
2015,0,1
2015,0,3
2015,0,3
2015,0,4
2015,0,1
2015,0,3
2015,0,1
2015,0,1
2015,0,1
2015,0,3
2015,0,3
2015,0,7
2015,0,11
2015,0,2
2015,0,1
2015,0,4
2015,0,1
2015,0,4
2015,0,1
2015,0,1
2015,0,2
2015,0,7
2015,0,1
2015,0,6
2015,0,2
2015,0,2
2015,0,2
2015,0,1
2015,0,19
2015,0,4
2015,0,7
2015,0,3
2015,0,8
2015,0,1
2015,0,19
2015,0,1
2015,0,3
2015,0,9
2015,0,2
2015,0,3
2015,0,10
2015,0,1
2015,0,1
2015,0,22
2015,0,1
2015,0,7
2015,0,4
2015,0,1
2015,0,1
2015,0,3
2015,0,1
2015,0,1
2015,0,2
2015,0,1
2015,0,1
2015,0,1
2015,0,2
2015,0,2
2015,0,12
2015,0,29
2015,0,15
2015,0,2
2015,0,3
2015,0,1
2015,0,1
2015,0,14
2015,0,7
2015,0,1
2015,0,1
2015,0,2
2015,0,7
2015,0,13
2015,0,1
2015,0,5
2015,0,1
2015,0,2
2015,0,1
2015,0,1
2015,0,21
2015,0,4
2015,0,2
2015,0,11
2015,0,4
2015,0,1
2015,0,3
2015,0,1
2015,0,1
2015,0,16
2015,0,1
2015,0,1
2015,0,4
2015,0,3
2015,0,1
2015,0,10
2015,0,2
2015,0,4
2015,0,1
2015,0,3
2015,0,6
2015,0,6
2015,0,1
2015,0,1
2015,0,7
2015,0,1
2015,0,19
2015,0,3
2015,0,1
2015,0,8
2015,0,3
2015,0,37
2015,0,4
2015,0,2
2015,0,5
2015,0,4
2015,0,1
2015,0,11
2015,0,1
2015,0,1
2015,0,5
2015,0,5
2015,0,5
2015,0,4
2015,0,4
2015,0,1
2015,0,1
2015,0,1
2015,0,1
2015,0,2
2015,0,2
2015,0,12
2015,0,9
2015,0,2
2015,0,3
2015,0,2
2015,0,11
2015,0,2
2015,0,1
2015,0,7
2015,0,2
2015,0,6
2015,0,2
2015,0,6
2015,0,1
2015,0,1
2015,0,1
2015,0,6
2015,0,2
2015,0,3
2015,0,5
2015,0,33
2015,0,2
2015,0,5
2015,0,2
2015,0,3
2015,0,4
2015,0,1
2015,0,8
2015,0,3
2015,0,7
2015,0,1
2015,0,2
2015,0,1
2015,0,2
2015,0,46
2015,0,31
2015,0,62
2015,0,32
2015,0,2
2015,0,2
2015,0,8
2015,0,3
2015,0,2
2015,0,5
2015,0,1
2015,0,1
2015,0,6
2015,0,1
2015,0,1
2015,0,1
2015,0,1
2015,0,4
2015,0,1
2015,0,3
2015,0,16
2015,0,2
2015,0,41
2015,0,13
2015,0,1
2015,0,2
2015,0,4
2015,0,3
2015,0,2
2015,0,3
2015,0,1
2015,0,1
2015,0,4
2015,0,2
2015,0,6
2015,0,1
2015,0,18
2015,0,7
2015,0,6
2015,0,18
2015,0,2
2015,0,36
2015,0,2
2015,0,4
2015,0,5
2015,0,14
2015,0,14
2015,0,40
2015,0,12
2015,0,1
2015,0,1
2015,0,4
2015,0,4
2015,0,3
2015,0,1
2015,0,9
2015,0,3
2015,0,5
2015,0,1
2015,0,4
2015,0,10
2015,0,1
2015,0,1
2015,0,3
2015,0,1
2015,0,8
2015,0,23
2015,0,1
2015,0,12
2015,0,1
2015,0,13
2015,0,1
2015,0,4
2015,0,1
2015,0,1
2015,0,4
2015,0,13
2015,0,7
2015,0,1
2015,0,2
2015,0,4
2015,0,1
2015,0,1
2015,0,2
2015,0,15
2015,0,20
2015,0,2
2015,0,1
2015,0,1
2015,0,9
2015,0,1
2015,0,2
2015,0,11
2015,0,1
2015,0,9
2015,0,10
2015,0,3
2015,0,2
2015,0,1
2015,0,1
2015,0,7
2015,0,1
2015,0,1
2015,0,3
2015,0,4
2015,0,2
2015,0,4
2015,0,1
2015,0,5
2015,0,2
2015,0,1
2015,0,6
2015,0,18
2015,0,8
2015,0,1
2015,0,6
2015,0,6
2015,0,1
2015,0,1
2015,0,2
2015,0,22
2015,0,1
2015,0,3
2015,0,22
2015,0,2
2015,0,195
2015,0,2
2015,0,3
2015,0,5
2015,0,5
2015,0,6
2015,0,1
2015,0,2
2015,0,13
2015,0,5
2015,0,1
2015,0,9
2015,0,6
2015,0,1
2015,0,1
2015,0,1
2015,0,2
2015,0,7
2015,0,4
2015,0,65
2015,0,17
2015,0,6
2015,0,1
2015,0,1
2015,0,2
2015,0,1
2015,0,9
2015,0,1
2015,0,2
2015,0,3
2015,0,1
2015,0,3
2015,0,2
2015,0,11
2015,0,1
2015,0,19
2015,0,1
2015,0,1
2015,0,23
2015,0,10
2015,0,2
2015,0,21
2015,0,3
2015,0,1
2015,0,3
2015,0,1
2015,0,1
2015,0,4
2015,0,1
2015,0,3
2015,0,2
2015,0,1
2015,0,3
2015,0,11
2015,0,11
2015,0,1
2015,0,15
2015,0,1
2015,0,10
2015,0,3
2015,0,12
2015,0,2
2015,0,5
2015,0,24
2015,0,4
2015,0,6
2015,0,5
2015,0,8
2015,0,9
2015,0,1
2015,0,1
2015,0,1
2015,0,3
2015,0,3
2015,0,1
2015,0,12
2015,0,19
2015,0,4
2015,0,3
2015,0,5
2015,0,12
2015,0,1
2015,0,11
2015,0,1
2015,0,22
2015,0,1
2015,0,1
2015,0,4
2015,0,1
2015,0,1
2015,0,7
2015,0,3
2015,0,3
2015,0,1
2015,0,5
2015,0,5
2015,0,3
2015,0,9
2015,0,1
2015,0,1
2015,0,3
2015,0,2
2015,0,3
2015,0,4
2015,0,1
2015,0,10
2015,0,4
2015,0,1
2015,0,4
2015,0,5
2015,0,1
2015,0,3
2015,0,7
2015,0,16
2015,0,6
2015,0,4
2015,0,1
2015,0,2
2015,0,3
2015,0,2
2015,0,17
2015,0,2
2015,0,12
2015,0,3
2015,0,3
2015,0,1
2015,0,13
2015,0,8
2015,0,2
2015,0,3
2015,0,1
2015,0,18
2015,0,1
2015,0,4
2015,0,2
2015,0,6
2015,0,1
2015,0,1
2015,0,1
2015,0,1
2015,0,1
2015,0,32
2015,0,20
2015,0,17
2015,0,1
2015,0,8
2015,0,6
2015,0,3
2015,0,4
2015,0,3
2015,0,2
2015,0,2
2015,0,1
2015,0,1
2015,0,1
2015,0,15
2015,0,3
2015,0,3
2015,0,3
2015,0,1
2015,0,5
2015,0,1
2015,0,14
2015,0,3
2015,0,7
2015,0,1
2015,0,6
2015,0,1
2015,0,1
2015,0,1
2015,0,6
2015,0,3
2015,0,8
2015,0,2
2015,0,15
2015,0,2
2015,0,2
2015,0,52
2015,0,8
2015,0,2
2015,0,1
2015,0,4
2015,0,35
2015,0,18
2015,0,1
2015,0,1
2015,0,4
2015,0,1
2015,0,1
2015,0,4
2015,0,3
2015,0,20
2015,0,5
2015,0,1
2015,0,1
2015,0,5
2015,0,2
2015,0,17
2015,0,27
2015,0,4
2015,0,5
2015,0,1
2015,0,1
2015,0,1
2015,0,4
2015,0,4
2015,0,4
2015,0,3
2015,0,1
2015,0,12
2015,0,3
2015,0,1
2015,0,1
2015,0,6
2015,0,1
2015,0,5
2015,0,1
2015,0,11
2015,0,12
2015,0,1
2015,0,4
2015,0,1
2015,0,2
2015,0,8
2015,0,4
2015,0,3
2015,0,5
2015,0,3
2015,0,1
2015,0,7
2015,0,3
2015,0,1
2015,0,1
2015,0,1
2015,0,11
2015,0,3
2015,0,1
2015,0,3
2015,0,4
2015,0,3
2015,0,1
2015,0,1
2015,0,40
2015,0,8
2015,0,1
2015,0,23
2015,0,2
2015,0,5
2015,0,1
2015,0,1
2015,0,2
2015,0,2
2015,0,1
2015,0,1
2015,0,1
2015,0,3
2015,0,1
2015,0,11
2015,0,4
2015,0,1
2015,0,3
2015,0,12
2015,0,1
2015,0,3
2015,0,26
2015,0,34
2015,0,10
2015,0,1
2015,0,1
2015,0,1
2015,0,1
2015,0,7
2015,0,1
2015,0,11
2015,0,3
2015,0,1
2015,0,1
2015,0,1
2015,0,3
2015,0,1
2015,0,19
2015,0,1
2015,0,3
2015,0,4
2015,0,24
2015,0,1
2015,0,14
2015,0,5
2015,0,1
2015,0,1
2015,0,3
2015,0,1
2015,0,1
2015,0,1
2015,0,11
2015,0,4
2015,0,1
2015,0,2
2015,0,2
2015,0,2
2015,0,4
2015,0,8
2015,0,1
2015,0,3
2015,0,1
2015,0,7
2015,0,1
2015,0,4
2015,0,13
2015,0,5
2015,0,1
2015,0,1
2015,0,1
2015,0,4
2015,0,3
2015,0,17
2015,0,3
2015,0,2
2015,0,5
2015,0,1
2015,0,1
2015,0,7
2015,0,2
2015,0,3
2015,0,7
2015,0,2
2015,0,4
2015,0,21
2015,0,7
2015,0,2
2015,0,1
2015,0,2
2015,0,3
2015,0,1
2015,0,2
2015,0,49
2015,0,1
2015,0,9
2015,0,1
2015,0,1
2015,0,1
2015,0,4
2015,0,1
2015,0,3
2015,0,42
2015,0,37
2015,0,6
2015,0,1
2015,0,1
2015,0,22
2015,0,5
2015,0,1
2015,0,28
2015,0,1
2015,0,2
2015,0,2
2015,0,2
2015,0,1
2015,0,3
2015,0,1
2015,0,16
2015,0,2
2015,0,23
2015,0,3
2015,0,40
2015,0,1
2015,0,1
2015,0,6
2015,0,1
2015,0,2
2015,0,8
2015,0,1
2015,0,2
2015,0,6
2015,0,2
2015,0,3
2015,0,1
2015,0,2
2015,0,1
2015,0,2
2015,0,2
2015,0,9
2015,0,1
2015,0,14
2015,0,4
2015,0,34
2015,0,2
2015,0,1
2015,0,2
2015,0,9
2015,0,5
2015,0,14
2015,0,2
2015,0,1
2015,0,16
2015,0,45
2015,0,1
2015,0,1
2015,0,5
2015,0,1
2015,0,12
2015,0,1
2015,0,3
2015,0,1
2015,0,1
2015,0,99
2015,0,9
2015,0,13
2015,0,2
2015,0,1
2015,0,4
2015,0,14
2015,0,1
2015,0,1
2015,0,2
2015,0,11
2015,0,1
2015,0,6
2015,0,13
2015,0,111
2015,0,10
2015,0,3
2015,0,5
2015,0,1
2015,0,3
2015,0,6
2015,0,1
2015,0,29
2015,0,2
2015,0,1
2015,0,4
2015,0,29
2015,0,1
2015,0,2
2015,0,2
2015,0,1
2015,0,1
2015,0,8
2015,0,6
2015,0,4
2015,0,22
2015,0,1
2015,0,1
2015,0,1
2015,0,10
2015,0,2
2015,0,7
2015,0,4
2015,0,1
2015,0,3
2015,0,7
2015,0,2
2015,0,1
2015,0,18
2015,0,1
2015,0,14
2015,0,1
2015,0,4
2015,0,1
2015,0,2
2015,0,2
2015,0,1
2015,0,21
2015,0,1
2015,0,1
2015,0,14
2015,0,2
2015,0,1
2015,0,6
2015,0,2
2015,0,3
2015,0,1
2015,0,2
2015,0,3
2015,0,8
2015,0,1
2015,0,1
2015,0,1
2015,0,1
2015,0,2
2015,0,19
2015,0,18
2015,0,3
2015,0,2
2015,0,1
2015,0,1
2015,0,40
2015,0,1
2015,0,1
2015,0,3
2015,0,12
2015,0,1
2015,0,13
2015,0,5
2015,0,7
2015,0,3
2015,0,1
2015,0,1
2015,0,4
2015,0,1
2015,0,4
2015,0,11
2015,0,1
2015,0,5
2015,0,3
2015,0,1
2015,0,22
2015,0,2
2015,0,1
2015,0,5
2015,0,4
2015,0,1
2015,0,17
2015,0,2
2015,0,1
2015,0,1
2015,0,2
2015,0,1
2015,0,1
2015,0,9
2015,0,3
2015,0,14
2015,0,1
2015,0,1
2015,0,1
2015,0,1
2015,0,14
2015,0,8
2015,0,2
2015,0,3
2015,0,6
2015,0,10
2015,0,6
2015,0,2
2015,0,1
2015,0,1
2015,0,2
2015,0,4
2015,0,19
2015,0,1
2015,0,1
2015,0,6
2015,0,2
2015,0,1
2015,0,4
2015,0,1
2015,0,3
2015,0,28
2015,0,1
2015,0,4
2015,0,11
2015,0,1
2015,0,45
2015,0,1
2015,0,6
2015,0,1
2015,0,1
2015,0,5
2015,0,4
2015,0,2
2015,0,5
2015,0,6
2015,0,1
2015,0,17
2015,0,2
2015,0,1
2015,0,3
2015,0,103
2015,0,5
2015,0,2
2015,0,14
2015,0,5
2015,0,1
2015,0,8
2015,0,1
2015,0,1
2015,0,16
2015,0,3
2015,0,4
2015,0,13
2015,0,2
2015,0,1
2015,0,1
2015,0,9
2015,0,1
2015,0,1
2015,0,2
2015,0,17
2015,0,1
2015,0,1
2015,0,1
2015,0,1
2015,0,18
2015,0,8
2015,0,5
2015,0,9
2015,0,1
2015,0,4
2015,0,8
2015,0,1
2015,0,1
2015,0,14
2015,0,1
2015,0,1
2015,0,1
2015,0,1
2015,0,1
2015,0,1
2015,0,4
2015,0,9
2015,0,1
2015,0,5
2015,0,10
2015,0,7
2015,0,2
2015,0,3
2015,0,1
2015,0,28
2015,0,2
2015,0,1
2015,0,3
2015,0,1
2015,0,2
2015,0,6
2015,0,2
2015,0,18
2015,0,1
2015,0,16
2015,0,1
2015,0,7
2015,0,1
2015,0,16
2015,0,2
2015,0,8
2015,0,1
2015,0,2
2015,0,3
2015,0,40
2015,0,2
2015,0,1
2015,0,11
2015,0,2
2015,0,2
2015,0,6
2015,0,8
2015,0,1
2015,0,6
2015,0,36
2015,0,2
2015,0,1
2015,0,4
2015,0,1
2015,0,2
2015,0,2
2015,0,2
2015,0,3
2015,0,3
2015,0,5
2015,0,2
2015,0,3
2015,0,5
2015,0,2
2015,0,2
2015,0,2
2015,0,2
2015,0,1
2015,0,3
2015,0,2
2015,0,3
2015,0,2
2015,0,1
2015,0,1
2015,0,3
2015,0,1
2015,0,12
2015,0,1
2015,0,1
2015,0,1
2015,0,5
2015,0,2
2015,0,1
2015,0,1
2015,0,36
2015,0,8
2015,0,1
2015,0,1
2015,0,6
2015,0,1
2015,0,2
2015,0,1
2015,0,6
2015,0,4
2015,0,6
2015,0,1
2015,0,6
2015,0,3
2015,0,1
2015,0,13
2015,0,1
2015,0,2
2015,0,5
2015,0,1
2015,0,1
2015,0,6
2015,0,2
2015,0,1
2015,0,3
2015,0,1
2015,0,21
2015,0,2
2015,0,1
2015,0,3
2015,0,1
2015,0,2
2015,0,3
2015,0,20
2015,0,1
2015,0,1
2015,0,1
2015,0,1
2015,0,2
2015,0,1
2015,0,79
2015,0,2
2015,0,23
2015,0,1
2015,0,1
2015,0,1
2015,0,2
2015,0,6
2015,0,8
2015,0,2
2015,0,8
2015,0,31
2015,0,5
2015,0,4
2015,0,26
2015,0,1
2015,0,20
2015,0,1
2015,0,1
2015,0,1
2015,0,1
2015,0,2
2015,0,1
2015,0,99
2015,0,2
2015,0,1
2015,0,4
2015,0,1
2015,0,2
2015,0,1
2015,0,3
2015,0,1
2015,0,1
2015,0,2
2015,0,2
2015,0,1
2015,0,1
2015,0,2
2015,0,2
2015,0,2
2015,0,3
2015,0,1
2015,0,15
2015,0,9
2015,0,2
2015,0,1
2015,0,1
2015,0,1
2015,0,1
2015,0,7
2015,0,13
2015,0,1
2015,0,1
2015,0,5
2015,0,6
2015,0,2
2015,0,1
2015,0,2
2015,0,1
2015,0,1
2015,0,2
2015,0,2
2015,0,6
2015,0,6
2015,0,17
2015,0,3
2015,0,1
2015,0,3
2015,0,2
2015,0,1
2015,0,3
2015,0,25
2015,0,1
2015,0,1
2015,0,2
2015,0,1
2015,0,3
2015,0,1
2015,0,3
2015,0,2
2015,0,20
2015,0,13
2015,0,1
2015,0,1
2015,0,1
2015,0,2
2015,0,4
2015,0,12
2015,0,2
2015,0,1
2015,0,4
2015,0,2
2015,0,1
2015,0,53
2015,0,1
2015,0,12
2015,0,5
2015,0,7
2015,0,11
2015,0,52
2015,0,5
2015,0,7
2015,0,4
2015,0,1
2015,0,2
2015,0,1
2015,0,1
2015,0,60
2015,0,3
2015,0,30
2015,0,45
2015,0,5
2015,0,8
2015,0,1
2015,0,4
2015,0,1
2015,0,21
2015,0,3
2015,0,1
2015,0,4
2015,0,9
2015,0,2
2015,0,1
2015,0,1
2015,0,1
2015,0,10
2015,0,1
2015,0,1
2015,0,5
2015,0,1
2015,0,1
2015,0,2
2015,0,1
2015,0,1
2015,0,6
2015,0,2
2015,0,2
2015,0,4
2015,0,14
2015,0,1
2015,0,14
2015,0,8
2015,0,9
2015,0,8
2015,0,3
2015,0,2
2015,0,12
2015,0,6
2015,0,4
2015,0,7
2015,0,1
2015,0,6
2015,0,1
2015,0,2
2015,0,1
2015,0,11
2015,0,1
2015,0,1
2015,0,17
2015,0,3
2015,0,1
2015,0,2
2015,0,6
2015,0,1
2015,0,5
2015,0,1
2015,0,5
2015,0,1
2015,0,2
2015,0,2
2015,0,3
2015,0,2
2015,0,1
2015,0,1
2015,0,1
2015,0,2
2015,0,11
2015,0,1
2015,0,2
2015,0,7
2015,0,10
2015,0,1
2015,0,6
2015,0,5
2015,0,7
2015,0,10
2015,0,14
2015,0,1
2015,0,1
2015,0,8
2015,0,1
2015,0,1
2015,0,1
2015,0,9
2015,0,3
2015,0,53
2015,0,2
2015,0,1
2015,0,1
2015,0,1
2015,0,6
2015,0,1
2015,0,2
2015,0,2
2015,0,1
2015,0,7
2015,0,1
2015,0,2
2015,0,6
2015,0,2
2015,0,8
2015,0,4
2015,0,1
2015,0,2
2015,0,6
2015,0,1
2015,0,2
2015,0,5
2015,0,3
2015,0,3
2015,0,5
2015,0,1
2015,0,2
2015,0,2
2015,0,9
2015,0,9
2015,0,2
2015,0,4
2015,0,2
2015,0,1
2015,0,28
2015,0,1
2015,0,3
2015,0,3
2015,0,19
2015,0,1
2015,0,1
2015,0,4
2015,0,1
2015,0,1
2015,0,1
2015,0,1
2015,0,3
2015,0,2
2015,0,10
2015,0,3
2015,0,8
2015,0,3
2015,0,1
2015,0,1
2015,0,1
2015,0,29
2015,0,3
2015,0,4
2015,0,1
2015,0,1
2015,0,1
2015,0,1
2015,0,3
2015,0,4
2015,0,1
2015,0,1
2015,0,2
2015,0,2
2015,0,6
2015,0,6
2015,0,3
2015,0,9
2015,0,16
2015,0,22
2015,0,1
2015,0,1
2015,0,3
2015,0,1
2015,0,2
2015,0,1
2015,0,4
2015,0,1
2015,0,4
2015,0,12
2015,0,4
2015,0,1
2015,0,4
2015,0,2
2015,0,27
2015,0,1
2015,0,1
2015,0,3
2015,0,9
2015,0,2
2015,0,1
2015,0,3
2015,0,1
2015,0,34
2015,0,7
2015,0,1
2015,0,3
2015,0,1
2015,0,4
2015,0,1
2015,0,7
2015,0,37
2015,0,3
2015,0,5
2015,0,1
2015,0,1
2015,0,1
2015,0,2
2015,0,1
2015,0,2
2015,0,1
2015,0,2
2015,0,1
2015,0,1
2015,0,1
2015,0,9
2015,0,1
2015,0,4
2015,0,2
2015,0,2
2015,0,1
2015,0,5
2015,0,2
2015,0,3
2015,0,1
2015,0,1
2015,0,1
2015,0,5
2015,0,5
2015,0,35
2015,0,17
2015,0,1
2015,0,3
2015,0,24
2015,0,2
2015,0,12
2015,0,1
2015,0,41
2015,0,1
2015,0,1
2015,0,31
2015,0,1
2015,0,1
2015,0,1
2015,0,8
2015,0,2
2015,0,5
2015,0,1
2015,0,2
2015,0,5
2015,0,1
2015,0,14
2015,0,2
2015,0,5
2015,0,1
2015,0,2
2015,0,3
2015,0,2
2015,0,1
2015,0,2
2015,0,7
2015,0,1
2015,0,7
2015,0,2
2015,0,1
2015,0,1
2015,0,1
2015,0,1
2015,0,3
2015,0,3
2015,0,2
2015,0,1
2015,0,2
2015,0,1
2015,0,2
2015,0,2
2015,0,4
2015,0,1
2015,0,2
2015,0,10
2015,0,1
2015,0,8
2015,0,3
2015,0,1
2015,0,5
2015,0,1
2015,0,1
2015,0,4
2015,0,1
2015,0,1
2015,0,6
2015,0,6
2015,0,1
2015,0,1
2015,0,12
2015,0,2
2015,0,1
2015,0,1
2015,0,16
2015,0,1
2015,0,9
2015,0,3
2015,0,1
2015,0,8
2015,0,1
2015,0,1
2015,0,7
2015,0,31
2015,0,20
2015,0,1
2015,0,1
2015,0,5
2015,0,6
2015,0,3
2015,0,3
2015,0,4
2015,0,1
2015,0,1
2015,0,1
2015,0,2
2015,0,1
2015,0,1
2015,0,3
2015,0,4
2015,0,1
2015,0,6
2015,0,4
2015,0,9
2015,0,5
2015,0,19
2015,0,11
2015,0,1
2015,0,1
